trade_date,000300.SH,510880.SH,H11009.CSI,510410.SH,518880.SH
2015-01-05,3641.541,2.746,151.8271,0.85,2.414
2015-01-06,3641.059,2.741,151.9258,0.83,2.435
2015-01-07,3643.79,2.731,151.9196,0.837,2.445
2015-01-08,3559.259,2.668,151.9974,0.819,2.431
2015-01-09,3546.723,2.651,152.0679,0.814,2.439
2015-01-12,3513.576,2.597,152.171,0.786,2.458
2015-01-13,3514.04,2.6,152.318,0.786,2.471
2015-01-14,3502.423,2.591,152.4609,0.77,2.466
2015-01-15,3604.121,2.667,152.7286,0.786,2.462
2015-01-16,3635.146,2.692,152.9488,0.799,2.518
2015-01-19,3355.155,2.446,153.1537,0.742,2.567
2015-01-20,3396.222,2.426,153.1995,0.759,2.57
2015-01-21,3548.885,2.527,153.3007,0.788,2.62
2015-01-22,3567.613,2.528,153.4523,0.807,2.589
2015-01-23,3571.732,2.525,153.5072,0.8,2.607
2015-01-26,3607.985,2.556,153.6511,0.81,2.609
2015-01-27,3574.931,2.537,153.6298,0.801,2.589
2015-01-28,3525.323,2.519,153.5061,0.794,2.598
2015-01-29,3481.798,2.495,153.4306,0.784,2.585
2015-01-30,3434.39,2.477,153.3455,0.776,2.542
2015-02-02,3353.96,2.406,153.3344,0.759,2.586
2015-02-03,3437.445,2.442,153.3631,0.77,2.588
2015-02-04,3401.768,2.423,153.4139,0.764,2.56
2015-02-05,3366.946,2.386,153.677,0.751,2.576
2015-02-06,3312.42,2.325,153.5346,0.733,2.564
2015-02-09,3345.921,2.326,153.5776,0.731,2.504
2015-02-10,3406.943,2.373,153.548,0.733,2.514
2015-02-11,3434.124,2.378,153.5463,0.734,2.504
2015-02-12,3442.874,2.383,153.7172,0.732,2.479
2015-02-13,3469.828,2.41,153.8721,0.749,2.496
2015-02-16,3499.483,2.419,154.1159,0.754,2.498
2015-02-17,3522.322,2.442,154.2437,0.758,2.488
2015-02-25,3478.729,2.429,154.4517,0.752,2.466
2015-02-26,3566.295,2.503,154.4251,0.775,2.464
2015-02-27,3572.843,2.503,154.4101,0.78,2.465
2015-03-02,3601.265,2.527,154.4434,0.794,2.485
2015-03-03,3507.9,2.495,154.316,0.782,2.467
2015-03-04,3530.822,2.498,154.261,0.787,2.459
2015-03-05,3496.344,2.468,154.1511,0.78,2.449
2015-03-06,3478.52,2.466,154.0292,0.789,2.439
2015-03-09,3537.75,2.538,153.9613,0.793,2.389
2015-03-10,3520.611,2.524,153.9594,0.797,2.368
2015-03-11,3524.653,2.535,154.0208,0.784,2.369
2015-03-12,3592.844,2.59,154.2032,0.795,2.372
2015-03-13,3617.657,2.606,154.1803,0.799,2.359
2015-03-16,3705.671,2.656,154.0965,0.814,2.374
2015-03-17,3757.122,2.699,153.9566,0.831,2.358
2015-03-18,3846.055,2.785,154.036,0.845,2.341
2015-03-19,3839.739,2.782,153.9387,0.854,2.363
2015-03-20,3892.574,2.818,154.0703,0.853,2.354
2015-03-23,3972.061,2.876,154.1306,0.872,2.374
2015-03-24,3973.046,2.899,154.1017,0.873,2.383
2015-03-25,3940.412,2.882,154.0338,0.868,2.381
2015-03-26,3949.999,2.865,153.9089,0.879,2.404
2015-03-27,3971.697,2.886,153.643,0.884,2.406
2015-03-30,4088.178,2.971,153.6104,0.904,2.38
2015-03-31,4051.204,2.935,153.2959,0.886,2.366
2015-04-01,4123.895,2.981,153.239,0.895,2.371
2015-04-02,4124.776,3.023,153.5264,0.908,2.397
2015-04-03,4170.538,3.075,153.6178,0.915,2.392
2015-04-07,4260.044,3.181,153.5504,0.934,2.407
2015-04-08,4295.803,3.231,153.4044,0.93,2.408
2015-04-09,4262.138,3.221,153.2528,0.913,2.385
2015-04-10,4344.416,3.292,153.3419,0.932,2.384
2015-04-13,4421.073,3.33,153.4414,0.949,2.394
2015-04-14,4438.184,3.346,153.6212,0.944,2.374
2015-04-15,4380.513,3.321,153.7796,0.924,2.368
2015-04-16,4513.546,3.393,153.9711,0.951,2.386
2015-04-17,4596.136,3.455,154.0035,1.003,2.395
2015-04-20,4521.919,3.35,154.4589,0.995,2.417
2015-04-21,4619.164,3.412,154.8686,1.013,2.399
2015-04-22,4739.814,3.517,154.9245,1.031,2.411
2015-04-23,4740.892,3.527,154.9192,1.065,2.39
2015-04-24,4702.641,3.471,154.8467,1.053,2.399
2015-04-27,4807.592,3.542,154.948,1.096,2.376
2015-04-28,4741.861,3.475,155.0289,1.062,2.398
2015-04-29,4774.326,3.478,155.0643,1.081,2.411
2015-04-30,4749.886,3.477,155.183,1.061,2.409
2015-05-04,4787.741,3.527,155.3039,1.052,2.385
2015-05-05,4596.837,3.374,155.2577,1.016,2.381
2015-05-06,4553.327,3.299,155.2226,0.98,2.383
2015-05-07,4470.089,3.191,155.1844,0.965,2.358
2015-05-08,4558.404,3.258,155.2393,0.975,2.369
2015-05-11,4690.532,3.369,155.4826,1.006,2.377
2015-05-12,4747.421,3.412,155.5935,1.014,2.376
2015-05-13,4718.436,3.383,155.7755,1.012,2.384
2015-05-14,4700.778,3.398,156.0373,1.036,2.42
2015-05-15,4617.47,3.349,156.2467,1.016,2.425
2015-05-18,4575.14,3.307,156.3489,0.99,2.452
2015-05-19,4731.222,3.413,156.1966,1.01,2.433
2015-05-20,4754.919,3.431,156.1524,1.012,2.406
2015-05-21,4840.976,3.527,156.1774,1.031,2.407
2015-05-22,4951.335,3.616,156.2167,1.065,2.411
2015-05-25,5099.495,3.742,156.2457,1.094,2.423
2015-05-26,5198.918,3.794,156.1308,1.107,2.41
2015-05-27,5181.434,3.794,156.0204,1.135,2.394
2015-05-28,4834.007,3.57,155.9183,1.04,2.391
2015-05-29,4840.829,3.533,155.8751,1.05,2.381
2015-06-01,5076.179,3.785,155.8203,1.113,2.385
2015-06-02,5161.87,3.84,155.8868,1.128,2.379
2015-06-03,5143.59,3.822,155.9428,1.129,2.37
2015-06-04,5181.416,3.874,156.042,1.157,2.363
2015-06-05,5230.552,3.96,156.069,1.2,2.368
2015-06-08,5353.751,4.053,156.1653,1.209,2.369
2015-06-09,5317.461,4.067,156.2363,1.225,2.366
2015-06-10,5309.112,4.055,156.2543,1.223,2.371
2015-06-11,5306.59,4.046,156.1651,1.209,2.371
2015-06-12,5335.1151,4.154,156.1021,1.225,2.375
2015-06-15,5221.1665,4.132,156.1647,1.2,2.372
2015-06-16,5064.8212,3.975,156.1561,1.148,2.368
2015-06-17,5138.8307,4.069,156.1813,1.18,2.361
2015-06-18,4930.5491,3.98,156.2575,1.166,2.36
2015-06-19,4637.0517,3.699,156.3319,1.066,2.364
2015-06-23,4786.0906,3.755,156.3208,1.084,2.354
2015-06-24,4880.1261,3.865,156.3824,1.136,2.363
2015-06-25,4706.5159,3.738,156.3637,1.088,2.359
2015-06-26,4336.1947,3.368,156.3974,1.046,2.353
2015-06-29,4191.5486,3.339,156.5139,1.01,2.355
2015-06-30,4472.9976,3.546,156.5044,1.03,2.346
2015-07-01,4253.021,3.314,156.5298,0.965,2.349
2015-07-02,4107.9961,3.161,156.5229,0.89,2.33
2015-07-03,3885.9169,2.94,156.5431,0.819,2.312
2015-07-06,3998.537,3.05,156.8184,0.833,2.33
2015-07-07,3928.0025,2.942,157.077,0.757,2.313
2015-07-08,3663.0375,2.648,157.3512,0.681,2.236
2015-07-09,3897.6263,2.913,157.2424,0.749,2.315
2015-07-10,4106.5561,3.204,157.1819,0.824,2.301
2015-07-13,4211.8116,3.393,157.2033,0.892,2.31
2015-07-14,4112.1488,3.23,157.1477,0.849,2.309
2015-07-15,3966.7585,3.055,157.1505,0.79,2.307
2015-07-16,3997.3555,3.098,157.2196,0.8,2.299
2015-07-17,4151.4956,3.238,157.273,0.836,2.299
2015-07-20,4160.612,3.225,157.395,0.838,2.243
2015-07-21,4166.0057,3.256,157.4712,0.832,2.226
2015-07-22,4157.1604,3.236,157.4965,0.85,2.204
2015-07-23,4250.805,3.325,157.6142,0.882,2.209
2015-07-24,4176.2787,3.259,157.8062,0.873,2.186
2015-07-27,3818.7314,2.956,157.8772,0.79,2.213
2015-07-28,3811.0926,2.97,158.0018,0.775,2.192
2015-07-29,3930.3791,3.094,158.0797,0.818,2.197
2015-07-30,3815.4118,3.03,158.176,0.783,2.18
2015-07-31,3816.6993,3.018,158.168,0.774,2.167
2015-08-03,3829.2354,3.099,158.1672,0.77,2.189
2015-08-04,3948.1554,3.157,158.2164,0.808,2.18
2015-08-05,3866.8998,3.09,158.3413,0.792,2.177
2015-08-06,3831.8516,3.06,158.3801,0.781,2.177
2015-08-07,3906.9448,3.12,158.5012,0.809,2.187
2015-08-10,4084.3646,3.264,158.6236,0.851,2.195
2015-08-11,4066.6692,3.248,158.5043,0.88,2.251
2015-08-12,4016.1262,3.197,158.3195,0.876,2.327
2015-08-13,4075.463,3.241,158.3824,0.89,2.315
2015-08-14,4073.54,3.238,158.4804,0.89,2.299
2015-08-17,4077.8721,3.265,158.5726,0.907,2.301
2015-08-18,3825.4122,3.103,158.5843,0.841,2.302
2015-08-19,3886.1357,3.12,158.5829,0.845,2.31
2015-08-20,3761.4541,3.013,158.596,0.827,2.346
2015-08-21,3589.5358,2.879,158.7015,0.8,2.39
2015-08-24,3275.5342,2.591,158.7801,0.72,2.381
2015-08-25,3042.9266,2.354,158.9072,0.648,2.368
2015-08-26,3025.692,2.373,159.0002,0.638,2.349
2015-08-27,3205.6375,2.526,159.0492,0.642,2.322
2015-08-28,3342.2863,2.648,159.1323,0.68,2.333
2015-08-31,3366.5359,2.638,159.2629,0.658,2.339
2015-09-01,3362.0827,2.63,159.4488,0.66,2.354
2015-09-02,3365.8318,2.65,159.4673,0.644,2.351
2015-09-07,3250.485,2.568,159.6028,0.65,2.313
2015-09-08,3334.0233,2.645,159.5014,0.666,2.303
2015-09-09,3399.3054,2.7,159.5334,0.686,2.313
2015-09-10,3357.561,2.648,159.5212,0.674,2.286
2015-09-11,3347.1878,2.644,159.5627,0.672,2.287
2015-09-14,3281.1317,2.545,159.6804,0.642,2.282
2015-09-15,3152.2319,2.463,159.7013,0.617,2.28
2015-09-16,3309.2484,2.603,159.7873,0.651,2.277
2015-09-17,3236.9986,2.526,159.7905,0.649,2.305
2015-09-18,3251.2732,2.527,159.8046,0.648,2.318
2015-09-21,3308.2467,2.558,159.8431,0.656,2.347
2015-09-22,3339.03,2.576,159.7857,0.658,2.333
2015-09-23,3263.0275,2.554,159.7855,0.641,2.326
2015-09-24,3284.9991,2.556,159.7932,0.652,2.344
2015-09-25,3231.9514,2.517,159.8277,0.64,2.359
2015-09-28,3242.7524,2.51,159.8988,0.645,2.345
2015-09-29,3178.8544,2.478,159.9772,0.628,2.314
2015-09-30,3202.9475,2.491,160.0545,0.633,2.314
2015-10-08,3296.482,2.555,160.1956,0.651,2.346
2015-10-09,3340.1159,2.578,160.311,0.657,2.35
2015-10-12,3447.6934,2.661,160.5052,0.69,2.375
2015-10-13,3445.0431,2.658,160.5646,0.686,2.361
2015-10-14,3406.1116,2.64,160.7869,0.687,2.397
2015-10-15,3486.815,2.693,160.8516,0.7,2.407
2015-10-16,3534.0653,2.731,160.7975,0.705,2.402
2015-10-19,3534.1821,2.738,160.8185,0.709,2.398
2015-10-20,3577.7027,2.76,160.9239,0.714,2.393
2015-10-21,3473.2544,2.678,161.0279,0.689,2.399
2015-10-22,3524.5339,2.718,161.0664,0.69,2.389
2015-10-23,3571.2411,2.757,161.1712,0.7,2.403
2015-10-26,3589.2611,2.78,161.3354,0.704,2.387
2015-10-27,3592.8794,2.788,161.5546,0.702,2.394
2015-10-28,3524.9199,2.756,161.712,0.692,2.406
2015-10-29,3533.3065,2.75,161.6763,0.693,2.384
2015-10-30,3534.0788,2.75,161.65,0.688,2.351
2015-11-02,3475.9623,2.73,161.6689,0.688,2.34
2015-11-03,3465.4927,2.699,161.6621,0.681,2.327
2015-11-04,3628.5377,2.786,161.5689,0.7,2.301
2015-11-05,3705.9697,2.839,161.417,0.718,2.281
2015-11-06,3793.3739,2.886,161.449,0.726,2.282
2015-11-09,3840.3547,2.945,161.2928,0.736,2.25
2015-11-10,3833.2379,2.935,160.9873,0.759,2.25
2015-11-11,3833.6457,2.932,161.0838,0.747,2.249
2015-11-12,3795.3241,2.9,161.1506,0.745,2.243
2015-11-13,3746.2422,2.877,161.2236,0.722,2.23
2015-11-16,3764.1262,2.886,161.2311,0.73,2.26
2015-11-17,3758.3869,2.902,161.2481,0.732,2.226
2015-11-18,3715.5796,2.877,161.2703,0.72,2.212
2015-11-19,3774.969,2.906,161.1957,0.727,2.221
2015-11-20,3774.3833,2.898,161.2338,0.731,2.234
2015-11-23,3753.3351,2.893,161.318,0.73,2.212
2015-11-24,3753.8887,2.889,161.3285,0.729,2.212
2015-11-25,3781.6069,2.918,161.4535,0.733,2.226
2015-11-26,3759.4286,2.915,161.5215,0.739,2.217
2015-11-27,3556.9924,2.832,161.573,0.696,2.206
2015-11-30,3566.4122,2.799,161.6822,0.698,2.183
2015-12-01,3591.696,2.778,161.7894,0.695,2.216
2015-12-02,3721.9545,2.851,161.8272,0.704,2.208
2015-12-03,3749.2985,2.88,161.905,0.709,2.182
2015-12-04,3677.5922,2.831,162.0425,0.704,2.2
2015-12-07,3687.6073,2.825,162.1575,0.707,2.24
2015-12-08,3623.0202,2.79,162.2795,0.692,2.225
2015-12-09,3635.9382,2.785,162.27,0.687,2.231
2015-12-10,3623.0842,2.771,162.4123,0.686,2.23
2015-12-11,3608.0587,2.753,162.4698,0.694,2.23
2015-12-14,3711.322,2.806,162.491,0.705,2.242
2015-12-15,3694.3885,2.788,162.4965,0.698,2.225
2015-12-16,3685.4398,2.78,162.5798,0.71,2.227
2015-12-17,3755.8881,2.834,162.6385,0.714,2.228
2015-12-18,3767.9128,2.835,162.7663,0.71,2.217
2015-12-21,3865.965,2.91,163.0124,0.717,2.238
2015-12-22,3876.7325,2.909,163.2806,0.726,2.249
2015-12-23,3866.3814,2.927,163.3247,0.715,2.244
2015-12-24,3829.4022,2.896,163.4599,0.715,2.245
2015-12-25,3838.201,2.899,163.6908,0.714,2.25
2015-12-28,3727.6316,2.836,163.8694,0.709,2.244
2015-12-29,3761.8745,2.849,163.9343,0.71,2.248
2015-12-30,3765.1752,2.85,163.979,0.713,2.245
2015-12-31,3731.0047,2.853,163.9118,0.718,2.232
2016-01-04,3469.0662,2.726,163.8527,0.682,2.251
2016-01-05,3478.7797,2.686,163.7021,0.651,2.27
2016-01-06,3539.8082,2.729,163.7363,0.685,2.289
2016-01-07,3294.3839,2.595,163.9175,0.652,2.339
2016-01-08,3361.5632,2.631,164.011,0.678,2.338
2016-01-11,3192.4499,2.537,164.1081,0.645,2.347
2016-01-12,3215.7099,2.491,164.2886,0.639,2.318
2016-01-13,3155.8787,2.47,164.5321,0.618,2.3
2016-01-14,3221.5714,2.496,164.6759,0.627,2.317
2016-01-15,3118.7301,2.416,164.6196,0.605,2.304
2016-01-18,3130.7289,2.406,164.5923,0.6,2.313
2016-01-19,3223.1251,2.477,164.567,0.612,2.311
2016-01-20,3174.3781,2.387,164.462,0.603,2.329
2016-01-21,3081.3454,2.337,164.4393,0.597,2.35
2016-01-22,3113.4626,2.35,164.5679,0.602,2.335
2016-01-25,3128.886,2.364,164.466,0.607,2.339
2016-01-26,2940.5085,2.23,164.3642,0.595,2.379
2016-01-27,2930.3519,2.206,164.2331,0.575,2.375
2016-01-28,2853.7562,2.175,164.1271,0.551,2.361
2016-01-29,2946.0902,2.22,164.2632,0.563,2.363
2016-02-01,2901.0477,2.183,164.3157,0.544,2.383
2016-02-02,2961.3337,2.222,164.3206,0.553,2.389
2016-02-03,2948.6386,2.211,164.2268,0.55,2.399
2016-02-04,2984.7598,2.232,164.2781,0.561,2.421
2016-02-05,2963.7894,2.232,164.2989,0.568,2.451
2016-02-15,2946.7066,2.213,164.6043,0.575,2.547
2016-02-16,3037.0353,2.269,164.5755,0.585,2.512
2016-02-17,3063.3199,2.288,164.5668,0.59,2.533
2016-02-18,3053.6985,2.292,164.58,0.591,2.537
2016-02-19,3051.585,2.293,164.6757,0.59,2.574
2016-02-22,3118.8675,2.335,164.7289,0.609,2.555
2016-02-23,3089.3632,2.314,164.7516,0.61,2.557
2016-02-24,3109.5454,2.323,164.7662,0.613,2.577
2016-02-25,2918.7501,2.231,164.759,0.587,2.614
2016-02-26,2948.0306,2.225,164.7353,0.587,2.612
2016-02-29,2877.4666,2.185,164.8037,0.585,2.587
2016-03-01,2930.6937,2.207,164.8863,0.594,2.626
2016-03-02,3051.3327,2.312,164.8954,0.627,2.595
2016-03-03,3058.4219,2.311,164.9518,0.628,2.617
2016-03-04,3093.8895,2.34,164.9888,0.63,2.651
2016-03-07,3104.8397,2.352,165.0307,0.642,2.649
2016-03-08,3107.6727,2.346,164.9549,0.648,2.662
2016-03-09,3071.907,2.318,165.0551,0.619,2.634
2016-03-10,3013.1457,2.306,165.208,0.611,2.618
2016-03-11,3018.2844,2.308,165.3045,0.609,2.651
2016-03-14,3065.6904,2.329,165.3905,0.618,2.624
2016-03-15,3074.7796,2.329,165.4354,0.61,2.572
2016-03-16,3090.0328,2.341,165.5541,0.605,2.591
2016-03-17,3124.2039,2.366,165.621,0.608,2.617
2016-03-18,3171.963,2.4,165.6545,0.625,2.617
2016-03-21,3249.4372,2.424,165.6787,0.637,2.576
2016-03-22,3225.7903,2.418,165.6655,0.632,2.597
2016-03-23,3236.0924,2.409,165.7157,0.637,2.57
2016-03-24,3181.8507,2.379,165.7642,0.625,2.534
2016-03-25,3197.8169,2.382,165.7806,0.62,2.549
2016-03-28,3169.7283,2.383,165.7398,0.619,2.541
2016-03-29,3135.4098,2.341,165.7426,0.618,2.547
2016-03-30,3216.2753,2.404,165.8055,0.63,2.57
2016-03-31,3218.0879,2.404,165.8186,0.628,2.548
2016-04-01,3221.8948,2.408,165.8214,0.637,2.564
2016-04-05,3264.4858,2.447,165.9157,0.64,2.552
2016-04-06,3257.5276,2.438,165.8542,0.641,2.554
2016-04-07,3209.2902,2.418,165.8196,0.636,2.553
2016-04-08,3185.7258,2.409,165.7653,0.633,2.57
2016-04-11,3230.0957,2.436,165.8119,0.647,2.593
2016-04-12,3218.4497,2.425,165.7473,0.648,2.607
2016-04-13,3261.3831,2.467,165.6459,0.674,2.584
2016-04-14,3275.8321,2.47,165.4025,0.67,2.563
2016-04-15,3272.2053,2.468,165.341,0.665,2.562
2016-04-18,3228.4531,2.451,165.4329,0.651,2.564
2016-04-19,3238.3029,2.446,165.427,0.659,2.588
2016-04-20,3181.0264,2.409,165.2909,0.637,2.594
2016-04-21,3160.6033,2.417,165.1364,0.657,2.626
2016-04-22,3174.9012,2.416,165.0305,0.647,2.592
2016-04-25,3162.0331,2.4,164.8892,0.645,2.578
2016-04-26,3179.1605,2.412,164.6764,0.644,2.573
2016-04-27,3165.9156,2.416,164.686,0.64,2.601
2016-04-28,3160.5809,2.41,164.798,0.633,2.613
2016-04-29,3156.7451,2.406,164.8398,0.639,2.66
2016-05-03,3213.5397,2.432,164.9948,0.65,2.702
2016-05-04,3209.4614,2.424,165.0156,0.65,2.677
2016-05-05,3213.9199,2.415,164.9998,0.65,2.675
2016-05-06,3130.3544,2.374,165.0183,0.63,2.68
2016-05-09,3065.6154,2.304,165.1053,0.599,2.67
2016-05-10,3069.1124,2.295,165.2659,0.601,2.657
2016-05-11,3082.8086,2.296,165.3041,0.602,2.669
2016-05-12,3090.1372,2.305,165.3883,0.602,2.66
2016-05-13,3074.9351,2.306,165.4714,0.6,2.682
2016-05-16,3095.3085,2.316,165.4864,0.61,2.695
2016-05-17,3086.0249,2.318,165.4577,0.612,2.682
2016-05-18,3068.0358,2.3,165.39,0.606,2.681
2016-05-19,3062.5002,2.292,165.3333,0.6,2.64
2016-05-20,3078.2183,2.294,165.3488,0.608,2.638
2016-05-23,3087.2225,2.305,165.388,0.611,2.635
2016-05-24,3063.5556,2.299,165.4102,0.613,2.623
2016-05-25,3059.2259,2.297,165.4221,0.599,2.581
2016-05-26,3064.2111,2.297,165.429,0.605,2.591
2016-05-27,3062.4993,2.302,165.4448,0.605,2.58
2016-05-30,3066.7095,2.311,165.474,0.604,2.554
2016-05-31,3169.5598,2.377,165.4535,0.618,2.576
2016-06-01,3160.547,2.371,165.4722,0.624,2.579
2016-06-02,3167.0997,2.371,165.4462,0.628,2.581
2016-06-03,3189.3255,2.375,165.4367,0.623,2.574
2016-06-06,3178.7883,2.376,165.5172,0.627,2.621
2016-06-07,3177.0536,2.376,165.5544,0.625,2.625
2016-06-08,3163.9864,2.364,165.5741,0.625,2.646
2016-06-13,3066.3413,2.312,165.6661,0.616,2.724
2016-06-14,3075.9834,2.318,165.7699,0.61,2.717
2016-06-15,3116.3682,2.338,165.8184,0.616,2.73
2016-06-16,3094.6748,2.321,165.9168,0.634,2.777
2016-06-17,3110.3572,2.334,165.9616,0.644,2.715
2016-06-20,3112.6744,2.34,166.0327,0.63,2.717
2016-06-21,3106.3175,2.34,166.038,0.621,2.712
2016-06-22,3133.9611,2.37,166.0965,0.622,2.675
2016-06-23,3117.3168,2.348,166.1348,0.628,2.681
2016-06-24,3077.1554,2.327,166.2233,0.625,2.805
2016-06-27,3120.5443,2.348,166.4954,0.633,2.828
2016-06-28,3136.4013,2.344,166.5504,0.636,2.817
2016-06-29,3151.3898,2.358,166.4926,0.641,2.83
2016-06-30,3153.921,2.366,166.4998,0.637,2.818
2016-07-01,3154.2003,2.372,166.6122,0.657,2.858
2016-07-04,3204.6962,2.411,166.7419,0.673,2.899
2016-07-05,3207.3827,2.424,166.7356,0.672,2.89
2016-07-06,3216.8035,2.416,166.7706,0.67,2.947
2016-07-07,3209.9542,2.418,166.8714,0.688,2.936
2016-07-08,3192.2804,2.408,167.0109,0.675,2.916
2016-07-11,3203.3298,2.418,167.1075,0.689,2.942
2016-07-12,3273.1823,2.476,167.1258,0.716,2.919
2016-07-13,3282.8681,2.491,167.1203,0.709,2.892
2016-07-14,3276.7637,2.483,167.1298,0.699,2.872
2016-07-15,3276.2775,2.49,167.1793,0.708,2.875
2016-07-18,3262.0222,2.499,167.2462,0.708,2.865
2016-07-19,3248.2341,2.485,167.318,0.692,2.87
2016-07-20,3237.6051,2.486,167.4319,0.692,2.858
2016-07-21,3252.5227,2.503,167.6353,0.687,2.83
2016-07-22,3225.1621,2.486,167.7021,0.676,2.844
2016-07-25,3230.885,2.491,167.725,0.676,2.83
2016-07-26,3269.5882,2.52,167.7372,0.693,2.834
2016-07-27,3218.243,2.498,167.7705,0.684,2.836
2016-07-28,3221.1365,2.516,167.8696,0.678,2.876
2016-07-29,3203.9304,2.525,167.9425,0.677,2.859
2016-08-01,3176.8091,2.509,168.0385,0.673,2.877
2016-08-02,3189.0529,2.511,168.0898,0.679,2.895
2016-08-03,3193.5073,2.508,168.1634,0.675,2.912
2016-08-04,3201.2888,2.508,168.2163,0.673,2.881
2016-08-05,3205.1101,2.52,168.2949,0.675,2.918
2016-08-08,3234.1833,2.532,168.435,0.674,2.857
2016-08-09,3256.9813,2.557,168.5601,0.675,2.855
2016-08-10,3243.3409,2.554,168.7277,0.682,2.896
2016-08-11,3233.3604,2.545,168.822,0.672,2.871
2016-08-12,3294.2337,2.598,168.9031,0.68,2.87
2016-08-15,3393.4239,2.657,169.1424,0.692,2.864
2016-08-16,3378.2451,2.633,169.2021,0.691,2.875
2016-08-17,3373.0476,2.644,169.1006,0.692,2.861
2016-08-18,3364.4851,2.631,169.0964,0.689,2.876
2016-08-19,3365.0197,2.641,169.0581,0.692,2.877
2016-08-22,3336.7949,2.629,169.0642,0.68,2.855
2016-08-23,3341.8298,2.626,169.0778,0.68,2.86
2016-08-24,3329.8631,2.619,168.9682,0.678,2.861
2016-08-25,3308.9721,2.606,168.9822,0.672,2.837
2016-08-26,3307.0902,2.603,168.9842,0.682,2.841
2016-08-29,3307.7812,2.607,169.0501,0.678,2.83
2016-08-30,3311.9872,2.604,168.9908,0.684,2.836
2016-08-31,3327.7938,2.617,168.9694,0.678,2.823
2016-09-01,3301.5767,2.602,168.9775,0.668,2.815
2016-09-02,3314.1142,2.609,169.0328,0.668,2.821
2016-09-05,3319.6803,2.622,169.0388,0.674,2.851
2016-09-06,3342.6259,2.631,169.0274,0.676,2.852
2016-09-07,3340.8172,2.638,169.014,0.673,2.891
2016-09-08,3339.564,2.637,169.051,0.672,2.889
2016-09-09,3318.044,2.63,169.1052,0.67,2.872
2016-09-12,3262.6043,2.569,169.0915,0.65,2.852
2016-09-13,3260.333,2.568,169.1338,0.653,2.857
2016-09-14,3238.7299,2.557,169.1902,0.655,2.843
2016-09-19,3263.1242,2.571,169.3038,0.656,2.826
2016-09-20,3257.4034,2.573,169.3581,0.653,2.831
2016-09-21,3266.6363,2.579,169.3686,0.651,2.838
2016-09-22,3291.1211,2.6,169.4289,0.655,2.859
2016-09-23,3275.6665,2.591,169.5186,0.654,2.862
2016-09-26,3220.2838,2.557,169.6544,0.653,2.863
2016-09-27,3240.7546,2.554,169.6859,0.648,2.858
2016-09-28,3230.8904,2.551,169.6948,0.649,2.837
2016-09-29,3244.3874,2.561,169.7298,0.654,2.832
2016-09-30,3253.2848,2.57,169.7709,0.652,2.843
2016-10-10,3293.8689,2.6,170.1093,0.664,2.737
2016-10-11,3306.5573,2.604,170.178,0.664,2.731
2016-10-12,3300.0099,2.597,170.1616,0.659,2.725
2016-10-13,3302.6455,2.609,170.1941,0.656,2.734
2016-10-14,3305.8481,2.609,170.2969,0.657,2.724
2016-10-17,3277.8787,2.594,170.398,0.651,2.734
2016-10-18,3321.3324,2.625,170.4328,0.663,2.74
2016-10-19,3316.2407,2.626,170.5014,0.667,2.74
2016-10-20,3318.6044,2.625,170.6667,0.665,2.761
2016-10-21,3327.74,2.643,170.7323,0.667,2.751
2016-10-24,3367.5778,2.679,170.7527,0.678,2.76
2016-10-25,3367.4547,2.679,170.705,0.685,2.77
2016-10-26,3354.8003,2.658,170.5732,0.681,2.783
2016-10-27,3345.695,2.658,170.5392,0.677,2.772
2016-10-28,3340.1262,2.65,170.5939,0.679,2.775
2016-10-31,3336.2778,2.644,170.5692,0.678,2.788
2016-11-01,3359.0515,2.657,170.5166,0.682,2.799
2016-11-02,3333.3524,2.639,170.5466,0.686,2.824
2016-11-03,3365.085,2.656,170.5786,0.685,2.823
2016-11-04,3354.1749,2.653,170.5905,0.685,2.804
2016-11-07,3356.5916,2.665,170.5995,0.693,2.792
2016-11-08,3371.1177,2.677,170.5415,0.686,2.798
2016-11-09,3353.0547,2.658,170.5183,0.697,2.865
2016-11-10,3390.6119,2.691,170.4515,0.705,2.813
2016-11-11,3417.2211,2.708,170.3448,0.731,2.769
2016-11-14,3430.2482,2.714,170.2527,0.728,2.683
2016-11-15,3429.8697,2.705,170.0674,0.724,2.709
2016-11-16,3429.5921,2.711,169.9494,0.717,2.722
2016-11-17,3436.535,2.715,169.7909,0.725,2.716
2016-11-18,3417.4554,2.707,169.6461,0.717,2.687
2016-11-21,3441.1106,2.732,169.6808,0.718,2.709
2016-11-22,3468.3637,2.759,169.7166,0.725,2.715
2016-11-23,3474.7289,2.764,169.7635,0.725,2.717
2016-11-24,3488.7402,2.77,169.8217,0.72,2.684
2016-11-25,3521.2984,2.8,169.8006,0.718,2.662
2016-11-28,3535.0807,2.82,169.8397,0.728,2.678
2016-11-29,3564.0404,2.832,169.7451,0.723,2.666
2016-11-30,3538.001,2.796,169.4729,0.705,2.652
2016-12-01,3565.036,2.828,169.2628,0.711,2.64
2016-12-02,3528.9547,2.808,169.0105,0.707,2.638
2016-12-05,3469.4073,2.772,168.9761,0.7,2.629
2016-12-06,3459.1533,2.765,168.6596,0.705,2.626
2016-12-07,3475.7473,2.777,168.4142,0.708,2.621
2016-12-08,3470.1426,2.784,168.4717,0.706,2.644
